Image_ID,class,confidence,ymin,xmin,ymax,xmax
id_19t2jeax4w.jpg,NEG,0.5,100,100,100,100
id_19t2jeax4w.jpg,Trophozoite,0.5,100,100,100,100
id_19t2jeax4w.jpg,WBC,0.5,100,100,100,100
id_1a7dxmzpid.jpg,NEG,0.5,100,100,100,100
id_1a7dxmzpid.jpg,Trophozoite,0.5,100,100,100,100
id_1a7dxmzpid.jpg,WBC,0.5,100,100,100,100
id_1a8gx4hs0g.jpg,NEG,0.5,100,100,100,100
id_1a8gx4hs0g.jpg,Trophozoite,0.5,100,100,100,100
id_1a8gx4hs0g.jpg,WBC,0.5,100,100,100,100
id_1b17a0azn0.jpg,NEG,0.5,100,100,100,100
id_1b17a0azn0.jpg,Trophozoite,0.5,100,100,100,100
id_1b17a0azn0.jpg,WBC,0.5,100,100,100,100
id_1blijq2mbi.jpg,NEG,0.5,100,100,100,100
id_1blijq2mbi.jpg,Trophozoite,0.5,100,100,100,100
id_1blijq2mbi.jpg,WBC,0.5,100,100,100,100
id_1cmpdwy99x.jpg,NEG,0.5,100,100,100,100
id_1cmpdwy99x.jpg,Trophozoite,0.5,100,100,100,100
id_1cmpdwy99x.jpg,WBC,0.5,100,100,100,100
id_1csdphjt28.jpg,NEG,0.5,100,100,100,100
id_1csdphjt28.jpg,Trophozoite,0.5,100,100,100,100
id_1csdphjt28.jpg,WBC,0.5,100,100,100,100
id_1d5fiuag7g.jpg,NEG,0.5,100,100,100,100
id_1d5fiuag7g.jpg,Trophozoite,0.5,100,100,100,100
id_1d5fiuag7g.jpg,WBC,0.5,100,100,100,100
id_1dnmj1uf07.jpg,NEG,0.5,100,100,100,100
id_1dnmj1uf07.jpg,Trophozoite,0.5,100,100,100,100
id_1dnmj1uf07.jpg,WBC,0.5,100,100,100,100
id_1fwb7m0iil.jpg,NEG,0.5,100,100,100,100
id_1fwb7m0iil.jpg,Trophozoite,0.5,100,100,100,100
id_1fwb7m0iil.jpg,WBC,0.5,100,100,100,100
id_1hn1nakewo.jpg,NEG,0.5,100,100,100,100
id_1hn1nakewo.jpg,Trophozoite,0.5,100,100,100,100
id_1hn1nakewo.jpg,WBC,0.5,100,100,100,100
id_1ixy1nlkj8.jpg,NEG,0.5,100,100,100,100
id_1ixy1nlkj8.jpg,Trophozoite,0.5,100,100,100,100
id_1ixy1nlkj8.jpg,WBC,0.5,100,100,100,100
id_1j2vtk17ma.jpg,NEG,0.5,100,100,100,100
id_1j2vtk17ma.jpg,Trophozoite,0.5,100,100,100,100
id_1j2vtk17ma.jpg,WBC,0.5,100,100,100,100
id_1k3gzg0l4j.jpg,NEG,0.5,100,100,100,100
id_1k3gzg0l4j.jpg,Trophozoite,0.5,100,100,100,100
id_1k3gzg0l4j.jpg,WBC,0.5,100,100,100,100
id_1mf35d73se.jpg,NEG,0.5,100,100,100,100
id_1mf35d73se.jpg,Trophozoite,0.5,100,100,100,100
id_1mf35d73se.jpg,WBC,0.5,100,100,100,100
id_1n22ltt01x.jpg,NEG,0.5,100,100,100,100
id_1n22ltt01x.jpg,Trophozoite,0.5,100,100,100,100
id_1n22ltt01x.jpg,WBC,0.5,100,100,100,100
id_1nxpv14qec.jpg,NEG,0.5,100,100,100,100
id_1nxpv14qec.jpg,Trophozoite,0.5,100,100,100,100
id_1nxpv14qec.jpg,WBC,0.5,100,100,100,100
id_1o3fkhtrvp.jpg,NEG,0.5,100,100,100,100
id_1o3fkhtrvp.jpg,Trophozoite,0.5,100,100,100,100
id_1o3fkhtrvp.jpg,WBC,0.5,100,100,100,100
id_1quii9fj53.jpg,NEG,0.5,100,100,100,100
id_1quii9fj53.jpg,Trophozoite,0.5,100,100,100,100
id_1quii9fj53.jpg,WBC,0.5,100,100,100,100
id_1rupkozvqn.jpg,NEG,0.5,100,100,100,100
id_1rupkozvqn.jpg,Trophozoite,0.5,100,100,100,100
id_1rupkozvqn.jpg,WBC,0.5,100,100,100,100
id_1swf5kli6h.jpg,NEG,0.5,100,100,100,100
id_1swf5kli6h.jpg,Trophozoite,0.5,100,100,100,100
id_1swf5kli6h.jpg,WBC,0.5,100,100,100,100
id_1uoma12pth.jpg,NEG,0.5,100,100,100,100
id_1uoma12pth.jpg,Trophozoite,0.5,100,100,100,100
id_1uoma12pth.jpg,WBC,0.5,100,100,100,100
id_1y7nq6js5y.jpg,NEG,0.5,100,100,100,100
id_1y7nq6js5y.jpg,Trophozoite,0.5,100,100,100,100
id_1y7nq6js5y.jpg,WBC,0.5,100,100,100,100
id_1znthhiquo.jpg,NEG,0.5,100,100,100,100
id_1znthhiquo.jpg,Trophozoite,0.5,100,100,100,100
id_1znthhiquo.jpg,WBC,0.5,100,100,100,100
id_22oz74it19.jpg,NEG,0.5,100,100,100,100
id_22oz74it19.jpg,Trophozoite,0.5,100,100,100,100
id_22oz74it19.jpg,WBC,0.5,100,100,100,100
id_238738v2x6.jpg,NEG,0.5,100,100,100,100
id_238738v2x6.jpg,Trophozoite,0.5,100,100,100,100
id_238738v2x6.jpg,WBC,0.5,100,100,100,100
id_23bcrne856.jpg,NEG,0.5,100,100,100,100
id_23bcrne856.jpg,Trophozoite,0.5,100,100,100,100
id_23bcrne856.jpg,WBC,0.5,100,100,100,100
id_2490duivzq.jpg,NEG,0.5,100,100,100,100
id_2490duivzq.jpg,Trophozoite,0.5,100,100,100,100
id_2490duivzq.jpg,WBC,0.5,100,100,100,100
id_24bwz4ef4j.jpg,NEG,0.5,100,100,100,100
id_24bwz4ef4j.jpg,Trophozoite,0.5,100,100,100,100
id_24bwz4ef4j.jpg,WBC,0.5,100,100,100,100
id_27p7z4xutu.jpg,NEG,0.5,100,100,100,100
id_27p7z4xutu.jpg,Trophozoite,0.5,100,100,100,100
id_27p7z4xutu.jpg,WBC,0.5,100,100,100,100
id_28fgvgo4si.jpg,NEG,0.5,100,100,100,100
id_28fgvgo4si.jpg,Trophozoite,0.5,100,100,100,100
id_28fgvgo4si.jpg,WBC,0.5,100,100,100,100
id_28szlxza5l.jpg,NEG,0.5,100,100,100,100
id_28szlxza5l.jpg,Trophozoite,0.5,100,100,100,100
id_28szlxza5l.jpg,WBC,0.5,100,100,100,100
id_29acf4huoi.jpg,NEG,0.5,100,100,100,100
id_29acf4huoi.jpg,Trophozoite,0.5,100,100,100,100
id_29acf4huoi.jpg,WBC,0.5,100,100,100,100
id_29tzvlkz52.jpg,NEG,0.5,100,100,100,100
id_29tzvlkz52.jpg,Trophozoite,0.5,100,100,100,100
id_29tzvlkz52.jpg,WBC,0.5,100,100,100,100
id_2azsj5a8ey.jpg,NEG,0.5,100,100,100,100
id_2azsj5a8ey.jpg,Trophozoite,0.5,100,100,100,100
id_2azsj5a8ey.jpg,WBC,0.5,100,100,100,100
id_2bkl21rv5l.jpg,NEG,0.5,100,100,100,100
id_2bkl21rv5l.jpg,Trophozoite,0.5,100,100,100,100
id_2bkl21rv5l.jpg,WBC,0.5,100,100,100,100
id_2c87j10x3o.jpg,NEG,0.5,100,100,100,100
id_2c87j10x3o.jpg,Trophozoite,0.5,100,100,100,100
id_2c87j10x3o.jpg,WBC,0.5,100,100,100,100
id_2dheq315qe.jpg,NEG,0.5,100,100,100,100
id_2dheq315qe.jpg,Trophozoite,0.5,100,100,100,100
id_2dheq315qe.jpg,WBC,0.5,100,100,100,100
id_2etdltga5u.jpg,NEG,0.5,100,100,100,100
id_2etdltga5u.jpg,Trophozoite,0.5,100,100,100,100
id_2etdltga5u.jpg,WBC,0.5,100,100,100,100
id_2exma4qoag.jpg,NEG,0.5,100,100,100,100
id_2exma4qoag.jpg,Trophozoite,0.5,100,100,100,100
id_2exma4qoag.jpg,WBC,0.5,100,100,100,100
id_2g1d0n7cvh.jpg,NEG,0.5,100,100,100,100
id_2g1d0n7cvh.jpg,Trophozoite,0.5,100,100,100,100
id_2g1d0n7cvh.jpg,WBC,0.5,100,100,100,100
id_2guvdtyt7n.jpg,NEG,0.5,100,100,100,100
id_2guvdtyt7n.jpg,Trophozoite,0.5,100,100,100,100
id_2guvdtyt7n.jpg,WBC,0.5,100,100,100,100
id_2jrxrema9d.jpg,NEG,0.5,100,100,100,100
id_2jrxrema9d.jpg,Trophozoite,0.5,100,100,100,100
id_2jrxrema9d.jpg,WBC,0.5,100,100,100,100
id_2k88ttgq58.jpg,NEG,0.5,100,100,100,100
id_2k88ttgq58.jpg,Trophozoite,0.5,100,100,100,100
id_2k88ttgq58.jpg,WBC,0.5,100,100,100,100
id_2kulbx4oet.jpg,NEG,0.5,100,100,100,100
id_2kulbx4oet.jpg,Trophozoite,0.5,100,100,100,100
id_2kulbx4oet.jpg,WBC,0.5,100,100,100,100
id_2lhrbf77z4.jpg,NEG,0.5,100,100,100,100
id_2lhrbf77z4.jpg,Trophozoite,0.5,100,100,100,100
id_2lhrbf77z4.jpg,WBC,0.5,100,100,100,100
id_2mdvgdkn1d.jpg,NEG,0.5,100,100,100,100
id_2mdvgdkn1d.jpg,Trophozoite,0.5,100,100,100,100
id_2mdvgdkn1d.jpg,WBC,0.5,100,100,100,100
id_2mgod7ub1w.jpg,NEG,0.5,100,100,100,100
id_2mgod7ub1w.jpg,Trophozoite,0.5,100,100,100,100
id_2mgod7ub1w.jpg,WBC,0.5,100,100,100,100
id_2na9qxb0s3.jpg,NEG,0.5,100,100,100,100
id_2na9qxb0s3.jpg,Trophozoite,0.5,100,100,100,100
id_2na9qxb0s3.jpg,WBC,0.5,100,100,100,100
id_2ownnbdbb3.jpg,NEG,0.5,100,100,100,100
id_2ownnbdbb3.jpg,Trophozoite,0.5,100,100,100,100
id_2ownnbdbb3.jpg,WBC,0.5,100,100,100,100
id_2phfm0xt7m.jpg,NEG,0.5,100,100,100,100
id_2phfm0xt7m.jpg,Trophozoite,0.5,100,100,100,100
id_2phfm0xt7m.jpg,WBC,0.5,100,100,100,100
id_2srjlvexxe.jpg,NEG,0.5,100,100,100,100
id_2srjlvexxe.jpg,Trophozoite,0.5,100,100,100,100
id_2srjlvexxe.jpg,WBC,0.5,100,100,100,100
id_2thtagu0zp.jpg,NEG,0.5,100,100,100,100
id_2thtagu0zp.jpg,Trophozoite,0.5,100,100,100,100
id_2thtagu0zp.jpg,WBC,0.5,100,100,100,100
id_2tldg3fajk.jpg,NEG,0.5,100,100,100,100
id_2tldg3fajk.jpg,Trophozoite,0.5,100,100,100,100
id_2tldg3fajk.jpg,WBC,0.5,100,100,100,100
id_2uc8ow849t.jpg,NEG,0.5,100,100,100,100
id_2uc8ow849t.jpg,Trophozoite,0.5,100,100,100,100
id_2uc8ow849t.jpg,WBC,0.5,100,100,100,100
id_2uqzaua66d.jpg,NEG,0.5,100,100,100,100
id_2uqzaua66d.jpg,Trophozoite,0.5,100,100,100,100
id_2uqzaua66d.jpg,WBC,0.5,100,100,100,100
id_2wgtcq8rl6.jpg,NEG,0.5,100,100,100,100
id_2wgtcq8rl6.jpg,Trophozoite,0.5,100,100,100,100
id_2wgtcq8rl6.jpg,WBC,0.5,100,100,100,100
id_2y7oijwzp3.jpg,NEG,0.5,100,100,100,100
id_2y7oijwzp3.jpg,Trophozoite,0.5,100,100,100,100
id_2y7oijwzp3.jpg,WBC,0.5,100,100,100,100
id_30c0rzxa5r.jpg,NEG,0.5,100,100,100,100
id_30c0rzxa5r.jpg,Trophozoite,0.5,100,100,100,100
id_30c0rzxa5r.jpg,WBC,0.5,100,100,100,100
id_31nj533hx9.jpg,NEG,0.5,100,100,100,100
id_31nj533hx9.jpg,Trophozoite,0.5,100,100,100,100
id_31nj533hx9.jpg,WBC,0.5,100,100,100,100
id_33h3dmcebs.jpg,NEG,0.5,100,100,100,100
id_33h3dmcebs.jpg,Trophozoite,0.5,100,100,100,100
id_33h3dmcebs.jpg,WBC,0.5,100,100,100,100
id_35zvz4r71s.jpg,NEG,0.5,100,100,100,100
id_35zvz4r71s.jpg,Trophozoite,0.5,100,100,100,100
id_35zvz4r71s.jpg,WBC,0.5,100,100,100,100
id_378kl26zvu.jpg,NEG,0.5,100,100,100,100
id_378kl26zvu.jpg,Trophozoite,0.5,100,100,100,100
id_378kl26zvu.jpg,WBC,0.5,100,100,100,100
id_3859ak105q.jpg,NEG,0.5,100,100,100,100
id_3859ak105q.jpg,Trophozoite,0.5,100,100,100,100
id_3859ak105q.jpg,WBC,0.5,100,100,100,100
id_3b6rcw6i03.jpg,NEG,0.5,100,100,100,100
id_3b6rcw6i03.jpg,Trophozoite,0.5,100,100,100,100
id_3b6rcw6i03.jpg,WBC,0.5,100,100,100,100
id_3bk7lrozai.jpg,NEG,0.5,100,100,100,100
id_3bk7lrozai.jpg,Trophozoite,0.5,100,100,100,100
id_3bk7lrozai.jpg,WBC,0.5,100,100,100,100
id_3dienhks1b.jpg,NEG,0.5,100,100,100,100
id_3dienhks1b.jpg,Trophozoite,0.5,100,100,100,100
id_3dienhks1b.jpg,WBC,0.5,100,100,100,100
id_3f52w29cj3.jpg,NEG,0.5,100,100,100,100
id_3f52w29cj3.jpg,Trophozoite,0.5,100,100,100,100
id_3f52w29cj3.jpg,WBC,0.5,100,100,100,100
id_3gkn9nq3ft.jpg,NEG,0.5,100,100,100,100
id_3gkn9nq3ft.jpg,Trophozoite,0.5,100,100,100,100
id_3gkn9nq3ft.jpg,WBC,0.5,100,100,100,100
id_3i73f5tlyy.jpg,NEG,0.5,100,100,100,100
id_3i73f5tlyy.jpg,Trophozoite,0.5,100,100,100,100
id_3i73f5tlyy.jpg,WBC,0.5,100,100,100,100
id_3il5b5w7oe.jpg,NEG,0.5,100,100,100,100
id_3il5b5w7oe.jpg,Trophozoite,0.5,100,100,100,100
id_3il5b5w7oe.jpg,WBC,0.5,100,100,100,100
id_3ilebf57xf.jpg,NEG,0.5,100,100,100,100
id_3ilebf57xf.jpg,Trophozoite,0.5,100,100,100,100
id_3ilebf57xf.jpg,WBC,0.5,100,100,100,100
id_3j96zrmwfl.jpg,NEG,0.5,100,100,100,100
id_3j96zrmwfl.jpg,Trophozoite,0.5,100,100,100,100
id_3j96zrmwfl.jpg,WBC,0.5,100,100,100,100
id_3ks08349i5.jpg,NEG,0.5,100,100,100,100
id_3ks08349i5.jpg,Trophozoite,0.5,100,100,100,100
id_3ks08349i5.jpg,WBC,0.5,100,100,100,100
id_3mjet6a3g7.jpg,NEG,0.5,100,100,100,100
id_3mjet6a3g7.jpg,Trophozoite,0.5,100,100,100,100
id_3mjet6a3g7.jpg,WBC,0.5,100,100,100,100
id_3o4v4jggi5.jpg,NEG,0.5,100,100,100,100
id_3o4v4jggi5.jpg,Trophozoite,0.5,100,100,100,100
id_3o4v4jggi5.jpg,WBC,0.5,100,100,100,100
id_3ooizezk79.jpg,NEG,0.5,100,100,100,100
id_3ooizezk79.jpg,Trophozoite,0.5,100,100,100,100
id_3ooizezk79.jpg,WBC,0.5,100,100,100,100
id_3pdldd2i9r.jpg,NEG,0.5,100,100,100,100
id_3pdldd2i9r.jpg,Trophozoite,0.5,100,100,100,100
id_3pdldd2i9r.jpg,WBC,0.5,100,100,100,100
id_3pdu483z6w.jpg,NEG,0.5,100,100,100,100
id_3pdu483z6w.jpg,Trophozoite,0.5,100,100,100,100
id_3pdu483z6w.jpg,WBC,0.5,100,100,100,100
id_3rwwlb4s55.jpg,NEG,0.5,100,100,100,100
id_3rwwlb4s55.jpg,Trophozoite,0.5,100,100,100,100
id_3rwwlb4s55.jpg,WBC,0.5,100,100,100,100
id_3s62f73uqj.jpg,NEG,0.5,100,100,100,100
id_3s62f73uqj.jpg,Trophozoite,0.5,100,100,100,100
id_3s62f73uqj.jpg,WBC,0.5,100,100,100,100
id_3s8877kr5i.jpg,NEG,0.5,100,100,100,100
id_3s8877kr5i.jpg,Trophozoite,0.5,100,100,100,100
id_3s8877kr5i.jpg,WBC,0.5,100,100,100,100
id_3so9xbd0zs.jpg,NEG,0.5,100,100,100,100
id_3so9xbd0zs.jpg,Trophozoite,0.5,100,100,100,100
id_3so9xbd0zs.jpg,WBC,0.5,100,100,100,100
id_3su13btien.jpg,NEG,0.5,100,100,100,100
id_3su13btien.jpg,Trophozoite,0.5,100,100,100,100
id_3su13btien.jpg,WBC,0.5,100,100,100,100
id_3t2pus1e7v.jpg,NEG,0.5,100,100,100,100
id_3t2pus1e7v.jpg,Trophozoite,0.5,100,100,100,100
id_3t2pus1e7v.jpg,WBC,0.5,100,100,100,100
id_3t7zv5a85z.jpg,NEG,0.5,100,100,100,100
id_3t7zv5a85z.jpg,Trophozoite,0.5,100,100,100,100
id_3t7zv5a85z.jpg,WBC,0.5,100,100,100,100
id_3t874dlfwd.jpg,NEG,0.5,100,100,100,100
id_3t874dlfwd.jpg,Trophozoite,0.5,100,100,100,100
id_3t874dlfwd.jpg,WBC,0.5,100,100,100,100
id_3tctoq9fo0.jpg,NEG,0.5,100,100,100,100
id_3tctoq9fo0.jpg,Trophozoite,0.5,100,100,100,100
id_3tctoq9fo0.jpg,WBC,0.5,100,100,100,100
id_3v12vcyzie.jpg,NEG,0.5,100,100,100,100
id_3v12vcyzie.jpg,Trophozoite,0.5,100,100,100,100
id_3v12vcyzie.jpg,WBC,0.5,100,100,100,100
id_3wdknzmrxd.jpg,NEG,0.5,100,100,100,100
id_3wdknzmrxd.jpg,Trophozoite,0.5,100,100,100,100
id_3wdknzmrxd.jpg,WBC,0.5,100,100,100,100
id_3wenw321cq.jpg,NEG,0.5,100,100,100,100
id_3wenw321cq.jpg,Trophozoite,0.5,100,100,100,100
id_3wenw321cq.jpg,WBC,0.5,100,100,100,100
id_3zhfu73bf5.jpg,NEG,0.5,100,100,100,100
id_3zhfu73bf5.jpg,Trophozoite,0.5,100,100,100,100
id_3zhfu73bf5.jpg,WBC,0.5,100,100,100,100
id_4092yxew5k.jpg,NEG,0.5,100,100,100,100
id_4092yxew5k.jpg,Trophozoite,0.5,100,100,100,100
id_4092yxew5k.jpg,WBC,0.5,100,100,100,100
id_40f6rz7r0m.jpg,NEG,0.5,100,100,100,100
id_40f6rz7r0m.jpg,Trophozoite,0.5,100,100,100,100
id_40f6rz7r0m.jpg,WBC,0.5,100,100,100,100
id_4101s3yvd2.jpg,NEG,0.5,100,100,100,100
id_4101s3yvd2.jpg,Trophozoite,0.5,100,100,100,100
id_4101s3yvd2.jpg,WBC,0.5,100,100,100,100
id_41b6pinekf.jpg,NEG,0.5,100,100,100,100
id_41b6pinekf.jpg,Trophozoite,0.5,100,100,100,100
id_41b6pinekf.jpg,WBC,0.5,100,100,100,100
id_4201tpw5k7.jpg,NEG,0.5,100,100,100,100
id_4201tpw5k7.jpg,Trophozoite,0.5,100,100,100,100
id_4201tpw5k7.jpg,WBC,0.5,100,100,100,100
id_429y5cnaqh.jpg,NEG,0.5,100,100,100,100
id_429y5cnaqh.jpg,Trophozoite,0.5,100,100,100,100
id_429y5cnaqh.jpg,WBC,0.5,100,100,100,100
id_45dj9gd6p9.jpg,NEG,0.5,100,100,100,100
id_45dj9gd6p9.jpg,Trophozoite,0.5,100,100,100,100
id_45dj9gd6p9.jpg,WBC,0.5,100,100,100,100
id_463e9l3otc.jpg,NEG,0.5,100,100,100,100
id_463e9l3otc.jpg,Trophozoite,0.5,100,100,100,100
id_463e9l3otc.jpg,WBC,0.5,100,100,100,100
id_48rtuhxv2a.jpg,NEG,0.5,100,100,100,100
id_48rtuhxv2a.jpg,Trophozoite,0.5,100,100,100,100
id_48rtuhxv2a.jpg,WBC,0.5,100,100,100,100
id_4aawp584q6.jpg,NEG,0.5,100,100,100,100
id_4aawp584q6.jpg,Trophozoite,0.5,100,100,100,100
id_4aawp584q6.jpg,WBC,0.5,100,100,100,100
id_4g4emya3iz.jpg,NEG,0.5,100,100,100,100
id_4g4emya3iz.jpg,Trophozoite,0.5,100,100,100,100
id_4g4emya3iz.jpg,WBC,0.5,100,100,100,100
id_4g7ov7nq29.jpg,NEG,0.5,100,100,100,100
id_4g7ov7nq29.jpg,Trophozoite,0.5,100,100,100,100
id_4g7ov7nq29.jpg,WBC,0.5,100,100,100,100
id_4ihvd56ctr.jpg,NEG,0.5,100,100,100,100
id_4ihvd56ctr.jpg,Trophozoite,0.5,100,100,100,100
id_4ihvd56ctr.jpg,WBC,0.5,100,100,100,100
id_4jfuy5alom.jpg,NEG,0.5,100,100,100,100
id_4jfuy5alom.jpg,Trophozoite,0.5,100,100,100,100
id_4jfuy5alom.jpg,WBC,0.5,100,100,100,100
id_4kb88jb5qn.jpg,NEG,0.5,100,100,100,100
id_4kb88jb5qn.jpg,Trophozoite,0.5,100,100,100,100
id_4kb88jb5qn.jpg,WBC,0.5,100,100,100,100
id_4ljhzdjujw.jpg,NEG,0.5,100,100,100,100
id_4ljhzdjujw.jpg,Trophozoite,0.5,100,100,100,100
id_4ljhzdjujw.jpg,WBC,0.5,100,100,100,100
id_4ms2t7jcra.jpg,NEG,0.5,100,100,100,100
id_4ms2t7jcra.jpg,Trophozoite,0.5,100,100,100,100
id_4ms2t7jcra.jpg,WBC,0.5,100,100,100,100
id_4mu183pdsw.jpg,NEG,0.5,100,100,100,100
id_4mu183pdsw.jpg,Trophozoite,0.5,100,100,100,100
id_4mu183pdsw.jpg,WBC,0.5,100,100,100,100
id_4oy0q48gau.jpg,NEG,0.5,100,100,100,100
id_4oy0q48gau.jpg,Trophozoite,0.5,100,100,100,100
id_4oy0q48gau.jpg,WBC,0.5,100,100,100,100
id_4qz3sqpvrc.jpg,NEG,0.5,100,100,100,100
id_4qz3sqpvrc.jpg,Trophozoite,0.5,100,100,100,100
id_4qz3sqpvrc.jpg,WBC,0.5,100,100,100,100
id_4udkpys1uy.jpg,NEG,0.5,100,100,100,100
id_4udkpys1uy.jpg,Trophozoite,0.5,100,100,100,100
id_4udkpys1uy.jpg,WBC,0.5,100,100,100,100
id_4ulp38j9au.jpg,NEG,0.5,100,100,100,100
id_4ulp38j9au.jpg,Trophozoite,0.5,100,100,100,100
id_4ulp38j9au.jpg,WBC,0.5,100,100,100,100
